fname,lname,sex,email,address,city,state,zip code,how did you hear about us?,preferred user
Julie,Dunham,f ,Julie.A.Dunham@spambob.com,1079 HARVERD AVE,LINDSAY,CA  ,93247,http://vevo.com,FALSE
Judith,Hewitt,f ,Judith.D.Hewitt@pookmail.com,1000 N LEMOORE AVE APT 25,LEMOORE,CA  ,93245,http://adf.ly,TRUE
Cindy,Loyd,f ,Cindy.J.Loyd@trashymail.com,10945 9 1/8 AVE,HANFORD,CA  ,93230,http://angieslist.com,TRUE
Thomas,Valdez,m ,Thomas.K.Valdez@pookmail.com,1025 W VALERIO ST,SANTA BARBARA,CA  ,93101,http://tinyurl.com,TRUE
Henry,Guzman,m ,Henry.C.Guzman@pookmail.com,1009 W MICHELTORENA ST,SANTA BARBARA,CA  ,93101,http://alibaba.com,TRUE
Thomas,Vansant,m ,Thomas.M.Vansant@mailinator.com,1000 23RD AVE,PORT HUENEME CBC BASE,CA  ,93043,http://spokeo.com,TRUE
Vivian,Severson,f ,Vivian.N.Severson@mailinator.com,1004 ROYAL OAKS CIR,CORONA,CA  ,92882,http://punishtube.com,TRUE
Ronald,Odom,m ,Ronald.S.Odom@dodgit.com,11399 PARKGREEN LN,GARDEN GROVE,CA  ,92843,http://ups.com,TRUE
Curtis,Davidson,m ,Curtis.N.Davidson@trashymail.com,118 E TRUSLOW AVE APT A,FULLERTON,CA  ,92832,http://searchqu.com,FALSE
Bonnie,Owen,f ,Bonnie.R.Owen@pookmail.com,10860 MAGNOLIA AVE APT A,ANAHEIM,CA  ,92804,http://brothersoft.com,TRUE
Lisa,Jackman,f ,Lisa.J.Jackman@pookmail.com,10751 ELLIS AVE,FOUNTAIN VALLEY,CA  ,92708,http://loc.gov,TRUE
Julian,Rochon,m ,Julian.V.Rochon@spambob.com,10923 LA CARTA AVE,FOUNTAIN VLY,CA  ,92708,http://mashable.com,FALSE
Carl,Hurtado,m ,Carl.C.Hurtado@dodgit.com,1 AMARGOSA,IRVINE,CA  ,92697,http://gawker.com,FALSE
Jacob,Claudio,m ,Jacob.L.Claudio@spambob.com,100AN AVENIDA PRESIDIO STE 1,SAN CLEMENTE,CA  ,92672,http://hulu.com,TRUE
Dorothy,Smith,f ,Dorothy.M.Smith@spambob.com,1 HIGHPARK PL,ALISO VIEJO,CA  ,92656,http://autoblog.com,FALSE
Luella,Jolliff,f ,Luella.L.Jolliff@pookmail.com,101AF COLUMBIA STE 200,ALISO VIEJO,CA  ,92656,http://travelzoo.com,TRUE
Annie,Roberts,f ,Annie.T.Roberts@dodgit.com,1027 LAKE ST,HUNTINGTON BEACH,CA  ,92648,http://healthgrades.com,TRUE
Rhiannon,Martin,f ,Rhiannon.W.Martin@spambob.com,1055 EL CAMINO DR STE F104,COSTA MESA,CA  ,92626,http://wikia.com,TRUE
Matthew,New,m ,Matthew.K.New@pookmail.com,11 LAKE RD,IRVINE,CA  ,92614,http://avast.com,FALSE
Stephanie,Hammer,f ,Stephanie.M.Hammer@dodgit.com,11 PEBBLEWOOD,IRVINE,CA  ,92604,http://telegraph.co.uk,FALSE
John,Mckee,m ,John.A.Mckee@spambob.com,10 PARK VIS,IRVINE,CA  ,92604,http://kat.ph,TRUE
Elvia,Cole,f ,Elvia.J.Cole@mailinator.com,10 CALISTOGA,IRVINE,CA  ,92602,http://zappos.com,FALSE
James,Lipscomb,m ,James.S.Lipscomb@dodgit.com,10 MALIBU,IRVINE,CA  ,92602,http://citysearch.com,FALSE
Esther,Brown,f ,Esther.H.Brown@pookmail.com,10210 GOULD ST APT AN-101,RIVERSIDE,CA  ,92503,http://empowernetwork.com,FALSE
Michael,White,m ,Michael.A.White@trashymail.com,101 OLD SPANISH TRAIL HWY,TECOPA,CA  ,92389,http://speedtest.net,FALSE
Robert,Johnson,m ,Robert.M.Johnson@spambob.com,1032 N LILAC AVE APT 26,RIALTO,CA  ,92376,http://4shared.com,TRUE
Thomas,Walters,m ,Thomas.C.Walters@dodgit.com,1037 N BRIERWOOD AVE,RIALTO,CA  ,92376,http://scout.com,TRUE
Roger,Harrington,m ,Roger.A.Harrington@dodgit.com,10442 WILSON RANCH RD,PHELAN,CA  ,92371,http://amazon.com,TRUE
Amanda,Jahnke,f ,Amanda.F.Jahnke@dodgit.com,10976 EL ESTEBAN RD,PHELAN,CA  ,92371,http://virginmobileusa.com,TRUE
Mignon,Howland,f ,Mignon.K.Howland@spambob.com,1 NORTHSIDE KELSO CIMA RD,CIMA,CA  ,92323,http://doodle.com,FALSE
Christina,Valerio,f ,Christina.M.Valerio@dodgit.com,1005 N ARQUILLA RD,PALM SPRINGS,CA  ,92262,http://intelius.com,FALSE
Oren,Spear,m ,Oren.L.Spear@dodgit.com,1022 E EL ESCUDERO,PALM SPRINGS,CA  ,92262,http://wigetmedia.com,TRUE
Morris,Loos,m ,Morris.L.Loos@spambob.com,10099 COACHELLA CNL RD,NILAND,CA  ,92257,http://webmd.com,FALSE
Ellen,Powley,f ,Ellen.J.Powley@spambob.com,1088 W 6TH ST,HOLTVILLE,CA  ,92250,http://blogspot.ca,TRUE
Robin,Thacker,f ,Robin.B.Thacker@dodgit.com,1 11TH ST,HEBER,CA  ,92249,http://travelocity.com,FALSE
Barbara,Plyler,f ,Barbara.J.Plyler@pookmail.com,100 W ATCHAE RD,EL CENTRO,CA  ,92243,http://legacy.com,FALSE
Hilda,Cox,f ,Hilda.R.Cox@trashymail.com,10373 PALM DR,DSRT HOT SPGS,CA  ,92240,http://cnet.com,FALSE
Mae,Claassen,f ,Mae.F.Claassen@trashymail.com,10645 VERBENA DR,DESERT HOT SPRINGS,CA  ,92240,http://edmunds.com,FALSE
Demarcus,Sanchez,m ,Demarcus.R.Sanchez@mailinator.com,12040 CHOLLA DR,DSRT HOT SPGS,CA  ,92240,http://thepostgame.com,FALSE
Vicki,Martin,f ,Vicki.D.Martin@pookmail.com,101 ASH ST,SAN DIEGO,CA  ,92184,http://pinterest.com,FALSE
Stephen,Fitzsimmons,m ,Stephen.E.Fitzsimmons@dodgit.com,10323 AZUAGA ST UNIT AY-281,SAN DIEGO,CA  ,92129,http://reference.com,TRUE
Glen,Webster,m ,Glen.C.Webster@mailinator.com,10256 CAMINO RUIZ APT AA-185,SAN DIEGO,CA  ,92126,http://hotmail.com,TRUE
Brice,Benitez,m ,Brice.M.Benitez@trashymail.com,10342 CARRETA CT,SANTEE,CA  ,92071,http://nfl.com,TRUE
Sue,Stanley,f ,Sue.D.Stanley@dodgit.com,10394 SETTLE RD,SANTEE,CA  ,92071,http://mapquest.com,TRUE
Mary,Riley,f ,Mary.J.Riley@dodgit.com,10731 WOODSIDE AVE STE A,SANTEE,CA  ,92071,http://rediff.com,FALSE
Barbara,Henton,f ,Barbara.T.Henton@spambob.com,10957 N MAGNOLIA AVE,SANTEE,CA  ,92071,http://prweb.com,TRUE
James,Mitchell,m ,James.F.Mitchell@pookmail.com,1099 WILDCAT CYN RD,LAKESIDE,CA  ,92040,http://blogspot.com,FALSE
Maria,Smith,f ,Maria.J.Smith@dodgit.com,1093 DOUBLE LL RANCH RD,ENCINITAS,CA  ,92024,http://empowernetwork.com,FALSE
Joel,Timmer,m ,Joel.C.Timmer@mailinator.com,100 SHADOWBROOK LN,EL CAJON,CA  ,92019,http://adobe.com,FALSE
Donald,Spurrier,m ,Donald.J.Spurrier@mailinator.com,1009 BENITO AVE,ALHAMBRA,CA  ,91803,http://ehow.com,TRUE
John,Young,m ,John.L.Young@trashymail.com,1204 S MARGUERITA AVE,ALHAMBRA,CA  ,91803,http://webcrawler.com,TRUE
Doris,Donahue,f ,Doris.G.Donahue@spambob.com,1004 W FOOTHILL BLVD STE 101V,UPLAND,CA  ,91786,http://garmin.com,TRUE
Jocelyn,Stell,f ,Jocelyn.R.Stell@spambob.com,1080 AVENIDA LOMA VIS,SAN DIMAS,CA  ,91773,http://blackberry.com,FALSE
Jacqueline,Taylor,f ,Jacqueline.D.Taylor@pookmail.com,1021 GLEN AVE,POMONA,CA  ,91768,http://utorrent.com,FALSE
Mary,Murry,f ,Mary.J.Murry@dodgit.com,1204 CROMWELL ST,POMONA,CA  ,91768,http://toptenreviews.com,FALSE
Douglas,Brooks,m ,Douglas.K.Brooks@mailinator.com,1046 E PASADENA ST,POMONA,CA  ,91767,http://garmin.com,TRUE
Marjorie,Hensley,f ,Marjorie.M.Hensley@spambob.com,1008 E KINGSLEY AVE,POMONA,CA  ,91767,http://myflorida.com,TRUE
Thaddeus,Bernstein,m ,Thaddeus.L.Bernstein@spambob.com,10101 EDISON AVE,CHINO,CA  ,91762,http://moshimonsters.com,FALSE
Walter,Dearborn,m ,Walter.T.Dearborn@mailinator.com,1030 VALENCIA AVE,HACIENDA HTS,CA  ,91745,http://logitech.com,FALSE
Allan,Riddles,m ,Allan.V.Riddles@mailinator.com,1064 N GRAND AVE,COVINA,CA  ,91724,http://break.com,TRUE
Deborah,Shaw,f ,Deborah.K.Shaw@dodgit.com,1045 N CUMMINGS RD,COVINA,CA  ,91724,http://multiply.com,TRUE
Joseph,Lefebvre,m ,Joseph.M.Lefebvre@spambob.com,1048 E NAVILLA PL,COVINA,CA  ,91724,http://bbb.org,TRUE
Jeremy,Olson,m ,Jeremy.D.Olson@trashymail.com,101 N CITRUS AVE STE 4B,COVINA,CA  ,91723,http://symantec.com,FALSE
Brooke,Bowerman,f ,Brooke.D.Bowerman@spambob.com,10101 EDISON ST,CHINO,CA  ,91710,http://ford.com,TRUE
Christina,Maroney,f ,Christina.T.Maroney@dodgit.com,12048 HUSTON ST,VALLEY VILLAGE,CA  ,91607,http://pbs.org,TRUE
Derek,Gower,m ,Derek.D.Gower@dodgit.com,10903 CAMARILLO ST APT 101O,NORTH HOLLYWOOD,CA  ,91602,http://lg.com,FALSE
Richard,Palmer,m ,Richard.S.Palmer@pookmail.com,10937 BLOOMFIELD ST APT 3,NORTH HOLLYWOOD,CA  ,91602,http://victoriassecret.com,FALSE
Angela,Smith,f ,Angela.W.Smith@pookmail.com,10098 VALLEY SPR LN,NORTH HOLLYWOOD,CA  ,91602,http://target.com,TRUE
Melinda,Etheridge,f ,Melinda.S.Etheridge@spambob.com,1 U S PURCHASING EXCHANGE,VAN NUYS,CA  ,91496,http://myspace.com,FALSE
Nora,Morin,f ,Nora.Q.Morin@spambob.com,1 USPE BLDG,SHERMAN OAKS,CA  ,91495,http://fedex.com,FALSE
Kathy,Laguna,f ,Kathy.R.Laguna@pookmail.com,10727 SIERRA HWY,SANTA CLARITA,CA  ,91390,http://search-results.com,TRUE
Linda,Duke,f ,Linda.J.Duke@mailinator.com,1002 CALLE PINATA,THOUSAND OAKS,CA  ,91360,http://travelzoo.com,TRUE
Stephanie,Henderson,f ,Stephanie.W.Henderson@pookmail.com,1013 CALLE CONTENTO,THOUSAND OAKS,CA  ,91360,http://prlog.org,TRUE
Abbie,Foltz,f ,Abbie.J.Foltz@mailinator.com,10310 PENROSE ST,SUN VALLEY,CA  ,91352,http://ehow.com,TRUE
Leslie,Housel,m ,Leslie.M.Housel@pookmail.com,10636 WOODLEY AVE UNIT 21,GRANADA HILLS,CA  ,91344,http://meetup.com,FALSE
Nichelle,Brice,f ,Nichelle.J.Brice@pookmail.com,10515 BALBOA BLVD STE AX-125,GRANADA HILLS,CA  ,91344,http://searchqu.com,FALSE
John,Degraffenreid,m ,John.M.Degraffenreid@pookmail.com,1 OAK KNOLL GARDENS DR,PASADENA,CA  ,91106,http://cooks.com,FALSE
Crystal,Lambert,f ,Crystal.D.Lambert@dodgit.com,1203 N HUDSON AVE,PASADENA,CA  ,91104,http://barnesandnoble.com,TRUE
Daisy,Conley,f ,Daisy.D.Conley@dodgit.com,1205 E ELIZABETH ST,PASADENA,CA  ,91104,http://ebay.ca,FALSE
David,Loy,m ,David.I.Loy@dodgit.com,100 N LAKE AVE STE 100,PASADENA,CA  ,91101,http://bearshare.com,TRUE
Carolyn,Mcgowan,f ,Carolyn.C.Mcgowan@trashymail.com,100 N LAKE AVE STE 203,PASADENA,CA  ,91101,http://yardbarker.com,FALSE
Miriam,Gifford,f ,Miriam.N.Gifford@spambob.com,1020 MISSION ST UNIT H,SOUTH PASADENA,CA  ,91030,http://travelocity.com,FALSE
Daniel,Ingles,m ,Daniel.S.Ingles@trashymail.com,1070 HOPE ST,SOUTH PASADENA,CA  ,91030,http://mapquest.com,TRUE
Craig,Castro,m ,Craig.K.Castro@dodgit.com,1020 BRADBOURNE AVE SPC 81,IRWINDALE,CA  ,91010,http://biblegateway.com,FALSE
Marion,Padgett,f ,Marion.S.Padgett@pookmail.com,1085 LEWIS AVE APT A,LONG BEACH,CA  ,90813,http://bing.com,TRUE
Ray,Benedict,m ,Ray.B.Benedict@dodgit.com,1081 STANLEY AVE APT 4,LONG BEACH,CA  ,90804,http://funmoods.com,FALSE
Bryan,Thoma,m ,Bryan.D.Thoma@spambob.com,1065 E WALNUT ST STE A,CARSON,CA  ,90746,http://grindtv.com,TRUE
Margaret,Giroux,f ,Margaret.R.Giroux@pookmail.com,105 JAY ST,CARSON,CA  ,90745,http://motherless.com,FALSE
Helen,Summers,f ,Helen.D.Summers@trashymail.com,101 E 221ST ST,CARSON,CA  ,90745,http://bbb.org,TRUE
David,Brady,m ,David.L.Brady@mailinator.com,1033 BROAD AVE APT 201T,WILMINGTON,CA  ,90744,http://bestbuy.com,FALSE
John,Stephens,m ,John.P.Stephens@pookmail.com,10826 WALNUT ST,LOS ALAMITOS,CA  ,90720,http://makeuseof.com,FALSE
Daniel,Douglas,m ,Daniel.R.Douglas@dodgit.com,10736 DROXFORD ST UNIT 1,CERRITOS,CA  ,90703,http://zoominfo.com,FALSE
Richard,Coughlin,m ,Richard.A.Coughlin@pookmail.com,10431 FERN AVE,STANTON,CA  ,90680,http://pinterest.com,FALSE
James,Delaney,m ,James.A.Delaney@dodgit.com,10257 ASHDALE ST,STANTON,CA  ,90680,http://empowernetwork.com,FALSE
Albert,Miller,m ,Albert.D.Miller@trashymail.com,10020 PIONEER BLVD STE 105,SANTA FE SPRINGS,CA  ,90670,http://nextag.com,FALSE
Melissa,Trussell,f ,Melissa.G.Trussell@dodgit.com,1044 S WALNUT ST,LA HABRA,CA  ,90631,http://phoenix.edu,TRUE
Karen,Gallegos,f ,Karen.J.Gallegos@pookmail.com,10435 DENNI ST,CYPRESS,CA  ,90630,http://ups.com,TRUE
Matt,Peart,m ,Matt.S.Peart@mailinator.com,10231 ENGLAND AVE APT 1,INGLEWOOD,CA  ,90303,http://orbitz.com,TRUE
Juanita,Swanson,f ,Juanita.D.Swanson@dodgit.com,100 N HLCRST BLVD,INGLEWOOD,CA  ,90301,http://minecraftwiki.net,FALSE
Oscar,Ruiz,m ,Oscar.J.Ruiz@pookmail.com,10142 ANNETTA AVE,SOUTH GATE,CA  ,90280,http://bing.com,TRUE
Chantel,Cortez,f ,Chantel.V.Cortez@pookmail.com,101 VIA ALAMEDA,PALOS VERDES ESTATES,CA  ,90274,http://nydailynews.com,TRUE
Michelle,Henderson,f ,Michelle.J.Henderson@trashymail.com,1071 VIA NOGALES,PALOS VERDES ESTATES,CA  ,90274,http://imesh.com,TRUE
Phillip,Greenman,m ,Phillip.T.Greenman@trashymail.com,11774 HARRIS AVE,LYNWOOD,CA  ,90262,http://ancestry.com,FALSE
Francis,Oleson,m ,Francis.A.Oleson@mailinator.com,1091 W 161ST ST,GARDENA,CA  ,90247,http://cabelas.com,FALSE
Pedro,Payne,m ,Pedro.S.Payne@mailinator.com,1006 E 164TH ST,GARDENA,CA  ,90247,http://aolsearch.com,FALSE
Kimberly,Mckenzie,f ,Kimberly.G.Mckenzie@spambob.com,10630 DOWNEY AVE STE 200,DOWNEY,CA  ,90241,http://imageshack.us,FALSE
Renae,Taylor,f ,Renae.K.Taylor@spambob.com,10100 CULVER BLVD STE A,CULVER CITY,CA  ,90232,http://doodle.com,FALSE
Christopher,Reyes,m ,Christopher.J.Reyes@spambob.com,10640 SAINT JAMES DR,CULVER CITY,CA  ,90230,http://aa.com,FALSE
James,Jiang,m ,James.J.Jiang@pookmail.com,114 N LA PEER DR,BEVERLY HILLS,CA  ,90211,http://glassdoor.com,TRUE
Michael,Walters,m ,Michael.C.Walters@trashymail.com,1 BANK OF AMERICA,LOS ANGELES,CA  ,90074,http://ndtv.com,TRUE
Ernest,Talbott,m ,Ernest.A.Talbott@spambob.com,1017AP N LA CIENEGA BLVD STE 200,WEST HOLLYWOOD,CA  ,90069,http://oracle.com,TRUE
William,Johnson,m ,William.M.Johnson@mailinator.com,1076 N GENESEE AVE,WEST HOLLYWOOD,CA  ,90046,http://ask.com,TRUE
Marilyn,Sandoval,f ,Marilyn.D.Sandoval@spambob.com,10828 PALMS BLVD APT 1,LOS ANGELES,CA  ,90034,http://timewarnercable.com,TRUE
Gail,Mccaffery,f ,Gail.R.Mccaffery@trashymail.com,1026 SANBORN AVE APT 101I,LOS ANGELES,CA  ,90029,http://ea.com,FALSE
Gail,Naumann,f ,Gail.H.Naumann@spambob.com,10516 EASTBORNE AVE APT 7A,LOS ANGELES,CA  ,90024,http://king.com,TRUE
David,Wicker,m ,David.K.Wicker@spambob.com,10933 ROCHESTER AVE APT 101,LOS ANGELES,CA  ,90024,http://liveleak.com,FALSE
Bettie,Pye,f ,Bettie.E.Pye@pookmail.com,100 UCLA MEDICAL PLZ STE 590,LOS ANGELES,CA  ,90024,http://pogo.com,TRUE
Raquel,Nilsen,f ,Raquel.G.Nilsen@dodgit.com,1019 ALBANY ST,LOS ANGELES,CA  ,90015,http://thepostgame.com,FALSE
John,Peters,m ,John.D.Peters@trashymail.com,1 FISH SPRINGS RANCH RD,RENO,NV  ,89510,http://craigslist.org,TRUE
Renee,Bernier,f ,Renee.R.Bernier@pookmail.com,103 SUMMIT RIDGE WAY,GARDNERVILLE,NV  ,89460,http://doodle.com,FALSE
Shannon,Ware,f ,Shannon.M.Ware@dodgit.com,101 MABOOT AVE,WINNEMUCCA,NV  ,89445,http://wired.com,FALSE
Tuan,Griffin,m ,Tuan.L.Griffin@trashymail.com,1055 ROBERTA LN STE 101,SPARKS,NV  ,89431,http://indeed.com,TRUE
Harold,Dennis,m ,Harold.K.Dennis@pookmail.com,1095 SPICE ISLANDS DR STE AB-101,SPARKS,NV  ,89431,http://mylife.com,TRUE
Nancy,Degarmo,f ,Nancy.C.Degarmo@trashymail.com,100 4TH ST,GABBS,NV  ,89409,http://logitech.com,FALSE
Lisa,Turner,f ,Lisa.M.Turner@pookmail.com,1000 AVENUE K,ELY,NV  ,89301,http://webcrawler.com,TRUE
Patricia,Mejia,f ,Patricia.H.Mejia@mailinator.com,1000 AVENUE L,ELY,NV  ,89301,http://food.com,FALSE
Courtney,Carson,f ,Courtney.M.Carson@spambob.com,1005 75TH ST E,ELY,NV  ,89301,http://medicinenet.com,FALSE
Leona,Franklin,f ,Leona.R.Franklin@mailinator.com,1001 AVENUE F,ELY,NV  ,89301,http://foodnetwork.com,FALSE
Earl,Weaver,m ,Earl.S.Weaver@mailinator.com,1001 AVENUE L,ELY,NV  ,89301,http://uncoverthenet.com,TRUE
Sarah,Goodman,f ,Sarah.B.Goodman@dodgit.com,1035 75TH ST E,ELY,NV  ,89301,http://indiatimes.com,FALSE
Christine,Hayes,f ,Christine.M.Hayes@mailinator.com,101 LEMLEY AVE,HENDERSON,NV  ,89044,http://lenovo.com,FALSE
Constance,Connell,f ,Constance.S.Connell@mailinator.com,1000 RETTIG AVE,HENDERSON,NV  ,89044,http://break.com,TRUE
Sherry,Asher,f ,Sherry.A.Asher@pookmail.com,1 PIUTE VALLEY DR,CAL NEV ARI,NV  ,89039,http://zazzle.com,TRUE
Jonathan,Jones,m ,Jonathan.W.Jones@trashymail.com,100 MAIN ST,BUNKERVILLE,NV  ,89007,http://agame.com,FALSE
Thomas,Thompson,m ,Thomas.A.Thompson@mailinator.com,1014 WEST AVE,CLAYTON,NM  ,88415,http://amazon.com,TRUE
Darcy,Hanson,f ,Darcy.R.Hanson@pookmail.com,1057 BOISE CITY HWY,CLAYTON,NM  ,88415,http://usps.com,TRUE
James,Rogers,m ,James.P.Rogers@pookmail.com,101 MORKIA DR,RUIDOSO,NM  ,88345,http://justdial.com,TRUE
Nancy,Doss,f ,Nancy.A.Doss@spambob.com,1 16 SPRINGS CANYON RD,CLOUDCROFT,NM  ,88317,http://comcast.com,TRUE
Jerry,Malveaux,m ,Jerry.G.Malveaux@dodgit.com,1071 W COLLEGE LN,HOBBS,NM  ,88242,http://nfl.com,TRUE
Robert,Okeefe,m ,Robert.E.Okeefe@mailinator.com,1096 E WALKER DR,HOBBS,NM  ,88240,http://independent.co.uk,FALSE
Gwen,Lynch,f ,Gwen.E.Lynch@trashymail.com,1096 S SHIPP ST,HOBBS,NM  ,88240,http://winzip.com,FALSE
Theresa,Walser,f ,Theresa.C.Walser@spambob.com,1176 E COPPER AVE,HOBBS,NM  ,88240,http://allrecipes.com,TRUE
Patricia,Doi,f ,Patricia.R.Doi@dodgit.com,1177 W KIOWA AVE,HOBBS,NM  ,88240,http://avast.com,FALSE
Kevin,Dillard,m ,Kevin.P.Dillard@spambob.com,1178 S 19TH ST,ARTESIA,NM  ,88210,http://mcafee.com,FALSE
Robert,Myler,m ,Robert.G.Myler@trashymail.com,0J EAST HWY,RAINSVILLE,NM  ,87736,http://pof.com,TRUE
Thomas,Lloyd,m ,Thomas.K.Lloyd@pookmail.com,1 NEW MEXICO TAX REV,SANTA FE,NM  ,87509,http://kickstarter.com,FALSE
Tommy,Erskine,m ,Tommy.A.Erskine@trashymail.com,106A COUNTY ROAD 84D,SANTA FE,NM  ,87506,http://amazon.ca,FALSE
Benjamin,Robinson,m ,Benjamin.S.Robinson@spambob.com,1000 BATES AVE,BLOOMFIELD,NM  ,87413,http://4chan.org,FALSE
Brian,Cline,m ,Brian.N.Cline@spambob.com,1030 SN PDRO DR NE,ALBUQUERQUE,NM  ,87110,http://autozone.com,TRUE
Karl,Dunn,m ,Karl.M.Dunn@dodgit.com,103 CNDLRIA RD NE,ALBUQUERQUE,NM  ,87107,http://fixya.com,FALSE
Nichol,Burks,f ,Nichol.T.Burks@spambob.com,1 MOTAAC LNDG,SAN YSIDRO,NM  ,87053,http://snagajob.com,FALSE
Hung,Hollingsworth,m ,Hung.J.Hollingsworth@mailinator.com,102 MAIN ST,SAN RAFAEL,NM  ,87051,http://filestube.com,TRUE
Lupe,Hampton,f ,Lupe.M.Hampton@pookmail.com,1 ABAJO DR,LOS LUNAS,NM  ,87031,http://sfgate.com,TRUE
Dorothy,Wilkins,f ,Dorothy.T.Wilkins@pookmail.com,1 MOKADO RD,ESTANCIA,NM  ,87016,http://wetpaint.com,FALSE
Lou,Tunnell,f ,Lou.W.Tunnell@mailinator.com,118 VIS DEL SOL DR,BELEN,NM  ,87002,http://agame.com,FALSE
Evelyn,Jarboe,f ,Evelyn.B.Jarboe@spambob.com,104 VOCK CANYON RD,KINGMAN,AZ  ,86409,http://latimes.com,FALSE
Gary,Thomas,m ,Gary.K.Thomas@pookmail.com,1095 ROLLING HILLS DR APT 1020 # 6283,LAKE HAVASU CITY,AZ  ,86406,http://livesearchnow.com,FALSE
Kim,Riggins,f ,Kim.L.Riggins@dodgit.com,114 TUCKER ST STE 851 # 6545,KINGMAN,AZ  ,86401,http://yandex.ru,TRUE
Michelle,Medeiros,f ,Michelle.M.Medeiros@dodgit.com,10900 AUSTIN CIR,CORNVILLE,AZ  ,86325,http://sbnation.com,FALSE
Richard,Gross,m ,Richard.A.Gross@pookmail.com,106 NAVAJO DR,WINSLOW,AZ  ,86047,http://tvguide.com,FALSE
Tracy,Bankston,f ,Tracy.M.Bankston@spambob.com,107 N ALFRED AVE,WINSLOW,AZ  ,86047,http://inquisitr.com,TRUE
Georgia,Falgoust,f ,Georgia.J.Falgoust@dodgit.com,1019 W SHERMAN AVE,WILLIAMS,AZ  ,86046,http://coolmath-games.com,FALSE
Julio,Chen,m ,Julio.M.Chen@spambob.com,10534 N DRY GULCH TRL,WILLIAMS,AZ  ,86046,http://youtube.com,FALSE
Marc,Baumgart,m ,Marc.G.Baumgart@dodgit.com,1 S CENTRAL,COLORADO CITY,AZ  ,86021,http://opera.com,FALSE
Sharon,Taylor,f ,Sharon.J.Taylor@dodgit.com,100 8TH ST,MARANA,AZ  ,85653,http://kat.ph,TRUE
Patsy,Helms,f ,Patsy.M.Helms@spambob.com,109A MOTT CIR,FORT HUACHUCA,AZ  ,85613,http://kohls.com,TRUE
Charlotte,Glass,f ,Charlotte.A.Glass@dodgit.com,118 E LOOP I 10,BOWIE,AZ  ,85605,http://nokia.com,TRUE
Archie,Bess,m ,Archie.M.Bess@mailinator.com,108 W MAIN ST STE A,PAYSON,AZ  ,85541,http://patch.com,TRUE
Marie,Gains,f ,Marie.C.Gains@trashymail.com,11794 S 40TH AVE,LAVEEN,AZ  ,85339,http://888.com,FALSE
Gerald,Terry,m ,Gerald.L.Terry@pookmail.com,1203 E NORTHSHORE DR UNIT 130P,TEMPE,AZ  ,85283,http://meetup.com,FALSE
Elizabeth,Carlson,f ,Elizabeth.J.Carlson@pookmail.com,10752AR N 89TH PL STE 102,SCOTTSDALE,AZ  ,85260,http://myflorida.com,TRUE
Lisa,Largo,f ,Lisa.E.Largo@dodgit.com,10000 E MOUNTAIN VIEW LAKE DR,SCOTTSDALE,AZ  ,85258,http://kijiji.ca,FALSE
Dorothy,Draper,f ,Dorothy.H.Draper@pookmail.com,1097 E REDWOOD DR,CHANDLER,AZ  ,85249,http://buzzle.com,FALSE
Jessica,Williams,f ,Jessica.D.Williams@dodgit.com,10210 E HERCULES DR,SUN LAKES,AZ  ,85248,http://hotmail.com,TRUE
Bernard,Pratt,m ,Bernard.S.Pratt@dodgit.com,1028 W LONGHORN DR,CHANDLER,AZ  ,85248,http://comedycentral.com,TRUE
Donna,Thomas,f ,Donna.R.Thomas@pookmail.com,10440 E RIGGS RD STE 923 # 2574,SUN LAKES,AZ  ,85248,http://optimum.net,TRUE
Edna,Lowe,f ,Edna.G.Lowe@pookmail.com,10578 E CEDAR WAXWING DR,SUN LAKES,AZ  ,85248,http://cbssports.com,FALSE
Thomas,Wright,m ,Thomas.A.Wright@spambob.com,1086 W KINGBIRD DR,CHANDLER,AZ  ,85248,http://cbslocal.com,TRUE
Roy,Silva,m ,Roy.C.Silva@pookmail.com,1041 E SILKTASSEL TRL,QUEEN CREEK,AZ  ,85243,http://shopstyle.com,TRUE
Karen,Langer,f ,Karen.F.Langer@pookmail.com,1024 E TAYLOR TRL,QUEEN CREEK,AZ  ,85243,http://instantcheckmate.com,FALSE
Steve,Lewis,m ,Steve.M.Lewis@trashymail.com,1206 E SILVERSMITH TRL,QUEEN CREEK,AZ  ,85243,http://whitehouse.gov,FALSE
Jack,Garcia,m ,Jack.J.Garcia@mailinator.com,1004 W DESERT VALLEY DR,QUEEN CREEK,AZ  ,85243,http://liveleak.com,FALSE
Sean,Murphy,m ,Sean.M.Murphy@mailinator.com,1000 EYRING CT,MARICOPA,AZ  ,85239,http://instructables.com,FALSE
Tonya,Woodson,f ,Tonya.J.Woodson@trashymail.com,1053 N MCKEMY AVE,CHANDLER,AZ  ,85226,http://gizmodo.com,TRUE
Betty,Braaten,f ,Betty.D.Braaten@pookmail.com,1061 N CALIFORNIA ST APT 76 # 9892,CHANDLER,AZ  ,85225,http://homes.com,TRUE
Eric,Woodruff,m ,Eric.J.Woodruff@mailinator.com,1075 E CHANDLER BLVD UNIT 283,CHANDLER,AZ  ,85225,http://videolan.org,FALSE
Melanie,Tracy,f ,Melanie.J.Tracy@pookmail.com,100 W NOPAL PL APT 867,CHANDLER,AZ  ,85225,http://hostgator.com,TRUE
