fname,lname,sex,email,address,city,state,zip code,how did you hear about us?,preferred user
John,Ward,m ,John.M.Ward@spambob.com,100 OAKS PT,JACKSONS GAP,AL  ,36861,http://ea.com,FALSE
Jerry,Harrison,m ,Jerry.T.Harrison@mailinator.com,1 CALLE VISTA MAR,HATILLO,PR  ,659,http://peoplestylewatch.com,TRUE
Gerard,Howell,m ,Gerard.T.Howell@spambob.com,100 CAMINO DE LOS LOTOS,DORADO,PR  ,646,http://norton.com,TRUE
Anthony,Giguere,m ,Anthony.N.Giguere@dodgit.com,100 BRIGHTLING WAY,HOLLY SPRINGS,NC  ,27540,http://history.com,FALSE
Michael,Dowd,m ,Michael.S.Dowd@mailinator.com,1 RIVERFRONT PLZ,CORNING,NY  ,14831,http://skillpages.com,TRUE
Jose,Russell,m ,Jose.E.Russell@spambob.com,10 E BLACKWELL ST # 9111 # 1419,DOVER,NJ  ,7801,http://break.com,TRUE
Pamela,Schank,f ,Pamela.D.Schank@pookmail.com,10 S BRIAR HOLLOW LN UNIT 10,HOUSTON,TX  ,77027,http://buzzle.com,FALSE
Sarah,Klahn,f ,Sarah.R.Klahn@mailinator.com,1 N DANIEL ST,HURTSBORO,AL  ,36860,http://bearshare.com,TRUE
Todd,Childers,m ,Todd.R.Childers@trashymail.com,100 SUGAR HOLLOW RIDGE RD,ROAN MOUNTAIN,TN  ,37687,http://hulu.com,TRUE
Lloyd,Rich,m ,Lloyd.D.Rich@pookmail.com,1 MEDGIO AVE,OGDENSBURG,NJ  ,7439,http://kaspersky.com,TRUE
Lloyd,Young,m ,Lloyd.N.Young@dodgit.com,100 2ND ST,NEW ALBANY,KS  ,66759,http://livesearchnow.com,FALSE
Ramon,Peyton,m ,Ramon.C.Peyton@trashymail.com,1 CALLE ACOSTA,MANATI,PR  ,674,http://travelocity.com,FALSE
Marianne,Muse,f ,Marianne.O.Muse@pookmail.com,100 KINGS CT,PERDUE HILL,AL  ,36361,http://zimbio.com,TRUE
Glory,Patel,f ,Glory.J.Patel@pookmail.com,1 HOMESTEAD PL,BRATTLEBORO,VT  ,5301,http://healthgrades.com,TRUE
Anita,Racette,f ,Anita.R.Racette@pookmail.com,1 GREENWOOD LN,WALTHAM,MA  ,2451,http://zappos.com,FALSE
Joseph,Broyles,m ,Joseph.S.Broyles@mailinator.com,1 AARON DR,MANCHESTER,CT  ,6041,http://sweetim.com,FALSE
Kathy,Johnson,f ,Kathy.D.Johnson@spambob.com,1 EXCHANGE PL STE 402,JERSEY CITY,NJ  ,7302,http://scribd.com,FALSE
Susan,Perine,f ,Susan.C.Perine@pookmail.com,1024 N 1ST ST,GREENVILLE,MI  ,48838,http://bearshare.com,TRUE
Doris,Cherry,f ,Doris.P.Cherry@spambob.com,1010 CADIZ ST STE 100,DALLAS,TX  ,75215,http://sweetim.com,FALSE
James,Burton,m ,James.L.Burton@spambob.com,1003 78TH ST S,UPHAM,ND  ,58789,http://time.com,FALSE
Michael,Lipscomb,m ,Michael.E.Lipscomb@trashymail.com,10435 CRESTWOOD DR S,SEATTLE,WA  ,98178,http://scribd.com,FALSE
Mary,Richerson,f ,Mary.W.Richerson@dodgit.com,101 NORAINDO,DUMONT,CO  ,80436,http://peoplestylewatch.com,TRUE
Joshua,Major,m ,Joshua.A.Major@spambob.com,10101 FORUM PARK DR APT 2057,HOUSTON,TX  ,77036,http://healthgrades.com,TRUE
Vanesa,Grant,f ,Vanesa.L.Grant@mailinator.com,1052 SPRING BANK LN,COLDWATER,MI  ,49036,http://history.com,FALSE
Annie,Neary,f ,Annie.R.Neary@spambob.com,11 AIRPORT RD STE 1,SAVOY,IL  ,61874,http://zimbio.com,TRUE
Jesus,Peters,m ,Jesus.M.Peters@mailinator.com,10935 ESTATE LN STE 150,DALLAS,TX  ,75238,http://ea.com,FALSE
Maria,Kim,f ,Maria.C.Kim@spambob.com,101 RUTA 6,ISABELA,PR  ,662,http://csmonitor.com,TRUE
Tracy,Dotson,m ,Tracy.T.Dotson@pookmail.com,10499 CASA LINDA,OKLAHOMA CITY,OK  ,73139,http://buzzle.com,FALSE
Russell,Moody,m ,Russell.A.Moody@trashymail.com,1034 LEO ST,DAYTON,OH  ,45404,http://livejournal.com,FALSE
Charlotte,Ortiz,f ,Charlotte.J.Ortiz@trashymail.com,1066 OVINGTON AVE,BROOKLYN,NY  ,11219,http://skillpages.com,TRUE
Jennifer,Childers,f ,Jennifer.C.Childers@spambob.com,1021 PARK AVE APT 3L,HOBOKEN,NJ  ,7030,http://kaspersky.com,TRUE
Ida,Hawkins,f ,Ida.J.Hawkins@trashymail.com,1001 KINGS CIR,PELL CITY,AL  ,35128,http://travelocity.com,FALSE
John,Mcdonald,m ,John.T.Mcdonald@trashymail.com,108 W GREEN ST APT 206,CHAMPAIGN,IL  ,61820,http://norton.com,TRUE
Carrie,Cassady,f ,Carrie.K.Cassady@spambob.com,106 MICHAELS AVE,CARDIFF,AL  ,36461,http://break.com,TRUE
Robert,Baxter,m ,Robert.B.Baxter@pookmail.com,107 RAY ST APT 1,GARFIELD,NJ  ,7026,http://livesearchnow.com,FALSE
Daniel,Burns,m ,Daniel.C.Burns@mailinator.com,102 S MAIN ST,BUDE,MS  ,39630,http://zappos.com,FALSE
Michael,Vasquez,m ,Michael.S.Vasquez@trashymail.com,10445 SPRING VALLEY RD,AUSTIN,TX  ,78737,http://blogspot.com,FALSE
Heather,Smith,f ,Heather.A.Smith@dodgit.com,114 COOPERS LN,TALLADEGA,AL  ,35160,http://hulu.com,TRUE
Helen,Banker,f ,Helen.B.Banker@mailinator.com,111 S WASHINGTON AVE TRLR 14,LEWES,DE  ,19958,http://time.com,FALSE
Frances,Washington,f ,Frances.J.Washington@spambob.com,111 S ST AUGUSTINE RD,VALDOSTA,GA  ,31601,http://marriott.com,TRUE
Mary,Thornton,f ,Mary.R.Thornton@trashymail.com,114 COOPERS LN,MILLPORT,AL  ,35161,http://wikimedia.org,FALSE
Velma,Murphy,f ,Velma.W.Murphy@dodgit.com,100 2ND ST,IONIA,MI  ,48846,http://blogtalkradio.com,TRUE
Roy,Rubio,m ,Roy.A.Rubio@dodgit.com,100 BRIDGEGATE DR,CARY,NC  ,27519,http://shopstyle.com,TRUE
Annie,Kraus,f ,Annie.W.Kraus@spambob.com,1 AARON DR,MANCHESTER,CT  ,6040,http://craigslist.ca,TRUE
Terry,Williams,m ,Terry.J.Williams@trashymail.com,10 E 5TH ST STOP 12,FULTON,MO  ,65251,http://wix.com,FALSE
Meagan,Rochelle,f ,Meagan.A.Rochelle@dodgit.com,10 RYE RIDGE PLZ STE 212,RYE BROOK,NY  ,10573,http://xhamsterhq.com,TRUE
Samuel,Palmer,m ,Samuel.J.Palmer@spambob.com,100 KINGS CT,OZARK,AL  ,36360,http://realtor.com,FALSE
Constance,Savard,f ,Constance.A.Savard@mailinator.com,1 HOMESTEAD PL,BERGENFIELD,NJ  ,7621,http://citysearch.com,FALSE
Shana,Trudell,f ,Shana.E.Trudell@trashymail.com,1 CINAVE CRK,DURANGO,CO  ,81303,http://univision.com,FALSE
Lorraine,Whitlock,f ,Lorraine.R.Whitlock@trashymail.com,1 MEDDRO ST,OCEANPORT,NJ  ,7757,http://amazon.ca,FALSE
Colleen,Stokes,f ,Colleen.T.Stokes@dodgit.com,1 CALLE VIOLETA,MANATI,PR  ,674,http://kotaku.com,FALSE
Maria,Fair,f ,Maria.T.Fair@trashymail.com,1 CALLE A VILLAS DE MAUNABO,MANATI,PR  ,674,http://brothersoft.com,TRUE
Rodney,Palen,m ,Rodney.G.Palen@mailinator.com,1 RIVERFRONT PL STE 620,NORTH LITTLE ROCK,AR  ,72114,http://ebay.ca,FALSE
Raymond,Reid,m ,Raymond.R.Reid@dodgit.com,1 GREENWOOD DR,GROTON,VT  ,5046,http://overstock.com,TRUE
Michael,Hepner,m ,Michael.J.Hepner@spambob.com,1 WILLOWDALE CIR,ORMOND BEACH,FL  ,32174,http://bing.com,TRUE
Louise,Odell,f ,Louise.T.Odell@spambob.com,100 OAKS DR,SPRUCE PINE,AL  ,35201,http://garmin.com,TRUE
Colton,Petry,m ,Colton.M.Petry@trashymail.com,1 DRIFTWOOD LN,SOUTH YARMOUTH,MA  ,2664,http://softpedia.com,TRUE
Janice,Berry,f ,Janice.S.Berry@pookmail.com,100 CAMINO DE LOS JUNCOS,DORADO,PR  ,646,http://booking.com,FALSE
Patricia,Sherrod,f ,Patricia.N.Sherrod@trashymail.com,1 N CAPITOL AVE STE 1ST-FL,INDIANAPOLIS,IN  ,46204,http://minecraftwiki.net,FALSE
Edward,Soto,m ,Edward.T.Soto@spambob.com,1 EXCHANGE PL STE 2950,BOSTON,MA  ,2109,http://netflix.com,TRUE
Lillian,Carter,f ,Lillian.J.Carter@dodgit.com,100 SUGAR CREEK HAVEN WAY,WESTMINSTER,SC  ,29693,http://wikimedia.org,FALSE
Cynthia,Yocum,f ,Cynthia.J.Yocum@mailinator.com,102 S DEPOT ST APT A,VICTORIA,TX  ,77901,http://overstock.com,TRUE
Andrew,Portillo,m ,Andrew.D.Portillo@dodgit.com,10101 FORUM PARK DR APT 2008,HOUSTON,TX  ,77036,http://citysearch.com,FALSE
Anthony,Johnson,m ,Anthony.L.Johnson@pookmail.com,11 2ND ST,BRICK,NJ  ,8724,http://realtor.com,FALSE
Estela,Parker,f ,Estela.B.Parker@mailinator.com,1052 S 500 E,TIPTON,IN  ,46072,http://shopstyle.com,TRUE
Eugene,Massengale,m ,Eugene.A.Massengale@dodgit.com,10445 OSPREY NEST DR W,JACKSONVILLE,FL  ,32257,http://bing.com,TRUE
James,Bowens,m ,James.J.Bowens@mailinator.com,101 NOB HILL LN APT 5,LOUISVILLE,KY  ,40206,http://kotaku.com,FALSE
Clifton,Tyson,m ,Clifton.E.Tyson@spambob.com,1024 LIVE OIK ST,LOCKHART,TX  ,78644,http://minecraftwiki.net,FALSE
Catherine,Jackson,f ,Catherine.G.Jackson@spambob.com,107 PLEASANT ST RM 2,CONCORD,NH  ,3301,http://blogtalkradio.com,TRUE
Deanna,Flynn,f ,Deanna.S.Flynn@pookmail.com,1066 MADRONE RD,WEST LAKE HLS,TX  ,78746,http://ebay.ca,FALSE
Alice,Vigil,f ,Alice.J.Vigil@dodgit.com,1010 BYNUM ST S,WILSON,NC  ,27893,http://craigslist.ca,TRUE
Debra,Reed,f ,Debra.J.Reed@spambob.com,101 RUTA 22,ISABELA,PR  ,662,http://univision.com,FALSE
Geraldine,Mcclain,f ,Geraldine.A.Mcclain@pookmail.com,1001 JAMES ST STE 7,SYRACUSE,NY  ,13203,http://brothersoft.com,TRUE
James,Fitzpatrick,m ,James.L.Fitzpatrick@pookmail.com,10435 198TH AVE NE,GLENBURN,ND  ,58740,http://netflix.com,TRUE
Christopher,Mcdowell,m ,Christopher.M.Mcdowell@mailinator.com,106 MAIN ST STE 1,WAREHAM,MA  ,2571,http://wix.com,FALSE
George,Mcdade,m ,George.M.Mcdade@trashymail.com,10935 ESTATE LN STE 100E,DALLAS,TX  ,75238,http://garmin.com,TRUE
Henry,Renz,m ,Henry.N.Renz@pookmail.com,1003 36TH AVE NE,MINOT,ND  ,58703,http://marriott.com,TRUE
Derek,Smith,m ,Derek.N.Smith@trashymail.com,108 W GREEN ST APT 202,CHAMPAIGN,IL  ,61820,http://booking.com,FALSE
Robert,Jones,m ,Robert.E.Jones@pookmail.com,10498 S KNOX AVE,OAK LAWN,IL  ,60453,http://xhamsterhq.com,TRUE
Delores,Anderson,f ,Delores.R.Anderson@mailinator.com,1034 HEMPSTEAD TPKE,FARMINGDALE,NY  ,11735,http://softpedia.com,TRUE
Beverly,Pitman,f ,Beverly.N.Pitman@spambob.com,1021 PARK AVE APT 2L,HOBOKEN,NJ  ,7030,http://amazon.ca,FALSE
Lillie,Sanchez,f ,Lillie.J.Sanchez@trashymail.com,1010 AVE LUIS VIGOREAUX APT 7,GUAYNABO,PR  ,966,http://toptenreviews.com,FALSE
Cathy,Thomas,f ,Cathy.R.Thomas@pookmail.com,1001 JAMES ST STE 2,SYRACUSE,NY  ,13203,http://theblaze.com,FALSE
Cathy,Rosario,f ,Cathy.H.Rosario@pookmail.com,1024 GARDEN ST APT 1,HOBOKEN,NJ  ,7030,http://sportingnews.com,TRUE
Jennifer,Sheperd,f ,Jennifer.D.Sheperd@mailinator.com,10445 DAHLGREN RD,KING GEORGE,VA  ,22485,http://msn.com,FALSE
Tiffany,Garland,f ,Tiffany.A.Garland@pookmail.com,1034 E 43RD PL,HIALEAH,FL  ,33012,http://examiner.com,FALSE
Daniel,Hadley,m ,Daniel.R.Hadley@pookmail.com,10101 FORUM PARK DR APT 1106,HOUSTON,TX  ,77036,http://bigfishgames.com,TRUE
Louis,Morrow,f ,Louis.E.Morrow@trashymail.com,10433 S 360 E,SANDY,UT  ,84070,http://myspace.com,FALSE
Maureen,Brewer,f ,Maureen.E.Brewer@pookmail.com,10498 NE 58TH ST,KIRKLAND,WA  ,98033,http://pizzahut.com,FALSE
Javier,Warden,m ,Javier.L.Warden@pookmail.com,11 25TH AVE SW,CEDAR RAPIDS,IA  ,52404,http://y8.com,TRUE
Jenny,Walton,f ,Jenny.D.Walton@mailinator.com,101 RUSSELLVILLE RD,MALVERN,AR  ,72104,http://answerbag.com,TRUE
Claudia,Stebbins,f ,Claudia.H.Stebbins@dodgit.com,106 LASALLE WAY,GREENSBORO,NC  ,27406,http://barnesandnoble.com,TRUE
Maureen,Melvin,f ,Maureen.J.Melvin@pookmail.com,1002AW CENTRE ST,JAMAICA PLAIN,MA  ,2130,http://cheapoair.com,FALSE
Dennis,Vanderhoff,m ,Dennis.M.Vanderhoff@pookmail.com,1066 GRUPP RD,SAINT LOUIS,MO  ,63131,http://superpages.com,TRUE
Thomas,Letchworth,m ,Thomas.M.Letchworth@spambob.com,107 PINE ST STE 500,SEATTLE,WA  ,98101,http://evite.com,FALSE
Maria,Pitts,f ,Maria.J.Pitts@mailinator.com,101 NOAHS SPUR,BELLE MINA,AL  ,36093,http://progressive.com,TRUE
Jaclyn,Johnson,f ,Jaclyn.P.Johnson@dodgit.com,1052 ROAD 3,RICHLAND,NE  ,68601,http://lonelyplanet.com,FALSE
Kay,Patterson,f ,Kay.G.Patterson@trashymail.com,108 W GREEN ST APT 106,CHAMPAIGN,IL  ,61820,http://careerbuilder.com,TRUE
Kathy,Altman,f ,Kathy.J.Altman@dodgit.com,102 S COURT ST STE 1240,FLORENCE,AL  ,35630,http://metacafe.com,FALSE
Chris,Dunneback,m ,Chris.M.Dunneback@dodgit.com,1021 PARK AVE APT 1R,HOBOKEN,NJ  ,7030,http://multiply.com,TRUE
David,Wicker,m ,David.K.Wicker@spambob.com,10933 ROCHESTER AVE APT 101,LOS ANGELES,CA  ,90024,http://liveleak.com,FALSE
Scott,Mccoy,m ,Scott.G.Mccoy@pookmail.com,111 S OLIVE ST,SAN ANTONIO,TX  ,78203,http://cheapoair.com,FALSE
Joan,Deshazo,f ,Joan.P.Deshazo@spambob.com,114 COND MARBELLA DEL CARIBE,CAROLINA,PR  ,979,http://irs.gov,TRUE
Steven,Ash,m ,Steven.M.Ash@trashymail.com,1 HOMESTEAD LN,MOULTONBOROUGH,NH  ,3254,http://bigfishgames.com,TRUE
Connie,Reilly,f ,Connie.R.Reilly@spambob.com,100 CALLISON RD,BRADLEY,SC  ,29819,http://careerbuilder.com,TRUE
Gerald,Young,m ,Gerald.J.Young@spambob.com,100 OAKS DR,DELMAR,AL  ,35201,http://liveleak.com,FALSE
James,Moniz,m ,James.E.Moniz@dodgit.com,1 N CAPITOL AVE STE 1000,INDIANAPOLIS,IN  ,46204,http://sportingnews.com,TRUE
Edward,Evans,m ,Edward.J.Evans@spambob.com,1 A ST,JOHNSTON,RI  ,2919,http://toptenreviews.com,FALSE
Elisa,Barry,f ,Elisa.M.Barry@spambob.com,100 STUDEBAKER SPUR 1,CASTLE ROCK,WA  ,98611,http://irs.gov,TRUE
Valerie,Barrett,f ,Valerie.J.Barrett@spambob.com,10 ROLFE RD,WEBSTER,NH  ,3303,http://pizzahut.com,FALSE
Albert,Richards,m ,Albert.S.Richards@mailinator.com,1 GREENWOOD CIR,SEYMOUR,CT  ,6483,http://metacafe.com,FALSE
Harry,Smith,m ,Harry.A.Smith@mailinator.com,100 KINGS CT,MONROEVILLE,AL  ,36361,http://y8.com,TRUE
Gerald,Mcallister,m ,Gerald.E.Mcallister@trashymail.com,10 E 13TH ST PH A,NEW YORK,NY  ,10003,http://barnesandnoble.com,TRUE
Julie,Johnson,f ,Julie.A.Johnson@spambob.com,1 MEADOWVIEW LN,BERKELEY HEIGHTS,NJ  ,7922,http://multiply.com,TRUE
Matthew,Nissen,m ,Matthew.M.Nissen@mailinator.com,1 DRIFTWOOD LN,LYNNFIELD,MA  ,1940,http://examiner.com,FALSE
Courtney,Fragoso,f ,Courtney.G.Fragoso@trashymail.com,100 BRICK RD STE 300,MARLTON,NJ  ,8053,http://lonelyplanet.com,FALSE
Rebecca,Wright,f ,Rebecca.R.Wright@dodgit.com,1 CALLE A VILLA LAURA,LAJAS,PR  ,667,http://theblaze.com,FALSE
Ronnie,Chavis,m ,Ronnie.A.Chavis@trashymail.com,1 WILLOWDALE AVE,WATERBURY,CT  ,6708,http://msn.com,FALSE
Phyllis,Walter,f ,Phyllis.J.Walter@trashymail.com,1 EXCHANGE PL STE 20,BOSTON,MA  ,2109,http://myspace.com,FALSE
Gordon,Jones,m ,Gordon.J.Jones@pookmail.com,1 RIVERFRONT DR,AMESBURY,MA  ,1913,http://superpages.com,TRUE
Lourdes,Berryhill,f ,Lourdes.J.Berryhill@mailinator.com,1 CALLE VIOLETA,ISABELA,PR  ,662,http://progressive.com,TRUE
Evan,Henderson,m ,Evan.M.Henderson@mailinator.com,100 2ND AVE,WIGGINS,CO  ,80654,http://evite.com,FALSE
Clarence,Causey,m ,Clarence.R.Causey@mailinator.com,1 CHURCH ST APT 401,KEANSBURG,NJ  ,7734,http://answerbag.com,TRUE
Jacqueline,Stone,f ,Jacqueline.J.Stone@mailinator.com,1 RIVERBEND RD,YORK,ME  ,3909,http://tomshardware.com,FALSE
Jennifer,Wade,f ,Jennifer.R.Wade@trashymail.com,1 HOMESTEAD DR,MATAWAN,NJ  ,7747,http://intelius.com,FALSE
Kathy,Maly,f ,Kathy.K.Maly@dodgit.com,1 EXCHANGE PL # 5774 # 3356,JERSEY CITY,NJ  ,7302,http://reference.com,TRUE
Joseph,Bates,m ,Joseph.T.Bates@trashymail.com,100 STRATFORD PL,BOUND BROOK,NJ  ,8805,http://thefreedictionary.com,FALSE
John,Priddy,m ,John.S.Priddy@spambob.com,1 DRAKESIDE RD,HAMPTON,NH  ,3842,http://usps.com,TRUE
Van,Fergus,m ,Van.B.Fergus@spambob.com,100 BRIARCLIFF LN,ARAB,AL  ,35016,http://timewarnercable.com,TRUE
Caroline,Juhasz,f ,Caroline.C.Juhasz@pookmail.com,1 WILLOWBROOK RD,SILVERTHORNE,CO  ,80498,http://amazon.com,TRUE
Carl,Gamble,m ,Carl.D.Gamble@trashymail.com,1 CALLE VILLA PMB 27595,SABANA GRANDE,PR  ,637,http://independent.co.uk,FALSE
Kimberly,Newton,f ,Kimberly.P.Newton@mailinator.com,100 1ST ST SW STE 100,CEDAR RAPIDS,IA  ,52404,http://bbb.org,TRUE
Stephen,Parker,m ,Stephen.D.Parker@trashymail.com,100 KINGS CT,FRUITHURST,AL  ,36361,http://wordpress.org,FALSE
Josh,Kirby,m ,Josh.M.Kirby@spambob.com,1 N BROADWAY STE 402,WHITE PLAINS,NY  ,10601,http://wimp.com,FALSE
Theodore,Vann,m ,Theodore.T.Vann@pookmail.com,1 CALLE A URB EL BOSQUE,ARECIBO,PR  ,612,http://cbslocal.com,TRUE
Ray,Wisniewski,m ,Ray.M.Wisniewski@spambob.com,1 MEADOWVIEW CT,WATERTOWN,CT  ,6795,http://autoblog.com,FALSE
Yvonne,Rodriguez,f ,Yvonne.J.Rodriguez@trashymail.com,10 E 1050 S,LADOGA,IN  ,47954,http://kayak.com,FALSE
Marie,Hurst,f ,Marie.D.Hurst@pookmail.com,100 OAKS DR,COY,AL  ,35201,http://bhphotovideo.com,TRUE
Tosha,Russell,f ,Tosha.S.Russell@mailinator.com,1 GREENWOOD BROOK RD,FARMINGTON,ME  ,4938,http://archive.org,TRUE
Lavina,Williams,f ,Lavina.J.Williams@pookmail.com,10 ROCKLAND ST,SWAMPSCOTT,MA  ,1907,http://website-unavailable.com,TRUE
David,Clark,m ,David.F.Clark@trashymail.com,1 A DAVIS RD,WHITLEY CITY,KY  ,42653,http://justin.tv,TRUE
John,Krull,m ,John.A.Krull@pookmail.com,1 CHURCH RD,WESTVILLE,SC  ,29175,http://motherless.com,FALSE
William,Vest,m ,William.M.Vest@dodgit.com,100 CALLE VILMA BAREA,MOCA,PR  ,676,http://cbssports.com,FALSE
Willie,Usher,m ,Willie.A.Usher@trashymail.com,10933 E 300TH AVE,FLAT ROCK,IL  ,62427,http://bhphotovideo.com,TRUE
Perry,Cantu,m ,Perry.E.Cantu@pookmail.com,1052 N 550 W,COLUMBIA CITY,IN  ,46725,http://timewarnercable.com,TRUE
Ricky,Wilcox,m ,Ricky.K.Wilcox@dodgit.com,1024 ELM RD,WEST PALM BCH,FL  ,33409,http://wimp.com,FALSE
Robert,Gloria,m ,Robert.E.Gloria@trashymail.com,1021 MONTROSE BLVD N,SAINT PETERSBURG,FL  ,33703,http://autoblog.com,FALSE
Roger,Harrington,m ,Roger.A.Harrington@dodgit.com,10442 WILSON RANCH RD,PHELAN,CA  ,92371,http://amazon.com,TRUE
Joseph,Fulp,m ,Joseph.R.Fulp@dodgit.com,1010 AVE LUIS VIGOREAUX APT 57,GUAYNABO,PR  ,966,http://justin.tv,TRUE
Glenna,Hollingsworth,f ,Glenna.N.Hollingsworth@pookmail.com,11 1/2 ELIZABETH ST,ANSONIA,CT  ,6401,http://wordpress.org,FALSE
Sherry,Harris,f ,Sherry.G.Harris@trashymail.com,106 JAYS LN,LACEYS SPRING,AL  ,36427,http://kayak.com,FALSE
Jonathan,Watkins,m ,Jonathan.C.Watkins@mailinator.com,102 ROUTE 37 S,SHERMAN,CT  ,6784,http://archive.org,TRUE
Rickie,Le,m ,Rickie.D.Le@pookmail.com,108 W FRONT ST,NASH,TX  ,75569,http://cbssports.com,FALSE
James,Combs,m ,James.K.Combs@dodgit.com,10433 N 7TH ST,YUKON,OK  ,73099,http://reference.com,TRUE
George,Jordan,m ,George.M.Jordan@dodgit.com,101 ROYCE RD STE 15,BOLINGBROOK,IL  ,60440,http://motherless.com,FALSE
James,Carpio,m ,James.L.Carpio@trashymail.com,107 PINE ST,POMPTON LAKES,NJ  ,7442,http://bbb.org,TRUE
Jack,Anderson,m ,Jack.S.Anderson@dodgit.com,101 NILES HILL RD,NEW LONDON,CT  ,6320,http://independent.co.uk,FALSE
Cory,Collins,f ,Cory.W.Collins@spambob.com,10498 CR 2258,TYLER,TX  ,75707,http://website-unavailable.com,TRUE
Esperanza,Gonzalez,f ,Esperanza.P.Gonzalez@pookmail.com,10101 FORUM PARK DR APT 1029,HOUSTON,TX  ,77036,http://intelius.com,FALSE
Eric,Morris,m ,Eric.D.Morris@pookmail.com,1001 HORSE FORK RD,WALLBACK,WV  ,25285,http://cbslocal.com,TRUE
Priscilla,Auxier,f ,Priscilla.S.Auxier@pookmail.com,1066 E LINDSEY ST APT A,NORMAN,OK  ,73071,http://tomshardware.com,FALSE
David,Moody,m ,David.M.Moody@spambob.com,10028 LIFELINE CT,MOBILE,AL  ,36608,http://everydayhealth.com,TRUE
Steven,Pratt,m ,Steven.G.Pratt@trashymail.com,1034 DORSET LN,LINCOLNTON,NC  ,28092,http://usps.com,TRUE
Charles,Chubb,m ,Charles.O.Chubb@pookmail.com,114 COLES ST APT 3R,JERSEY CITY,NJ  ,7302,http://thefreedictionary.com,FALSE
Robert,Kelly,m ,Robert.P.Kelly@mailinator.com,111 S MUNN AVE APT 9H,EAST ORANGE,NJ  ,7018,http://everydayhealth.com,TRUE
David,Lynch,m ,David.S.Lynch@trashymail.com,111 S MUNN AVE APT 9E,EAST ORANGE,NJ  ,7018,http://real.com,FALSE
Eugenia,Shaw,f ,Eugenia.C.Shaw@pookmail.com,114 COLES ST # 781 # 2609,JERSEY CITY,NJ  ,7302,http://tagged.com,TRUE
Theresa,Turnage,f ,Theresa.W.Turnage@pookmail.com,10 ROCK WAY CV,AUSTIN,TX  ,78746,http://speedtest.net,FALSE
Richard,Worsham,m ,Richard.E.Worsham@mailinator.com,100 BRANTWOOD AVE,CENTERVILLE,GA  ,31028,http://utexas.edu,FALSE
Judy,Lee,f ,Judy.J.Lee@dodgit.com,100 OAKS DR,BIRMINGHAM,AL  ,35209,http://cars.com,FALSE
Denise,Yale,f ,Denise.C.Yale@pookmail.com,1 CALLE A RAMIREZ SILVA,MAYAGUEZ,PR  ,680,http://latimes.com,FALSE
Edith,Bromberg,f ,Edith.N.Bromberg@dodgit.com,100 KINGS CT,ELMORE,AL  ,36361,http://ezinearticles.com,TRUE
Raymond,Walters,m ,Raymond.C.Walters@pookmail.com,1 GREENWICH PL,SHELTON,CT  ,6484,http://chacha.com,FALSE
Claudia,Crum,f ,Claudia.A.Crum@mailinator.com,100 CALLE VADI,MAYAGUEZ,PR  ,680,http://filestube.com,TRUE
Donald,Haggard,m ,Donald.V.Haggard@pookmail.com,1 WILLOWBROOK LN,WORCESTER,MA  ,1609,http://live.com,FALSE
Amanda,Insley,f ,Amanda.S.Insley@spambob.com,100 1ST ST SW RM 312,MINOT,ND  ,58701,http://nbcsports.com,FALSE
Catherine,Snyder,f ,Catherine.A.Snyder@spambob.com,1 A AND K DR,METROPOLIS,IL  ,62960,http://kbb.com,FALSE
Joseph,Aube,m ,Joseph.C.Aube@dodgit.com,100 STONEWALL PATH,GEORGETOWN,KY  ,40324,http://tagged.com,TRUE
Ada,Gregory,f ,Ada.F.Gregory@pookmail.com,1 CHURCH RD,RYE BEACH,NH  ,3871,http://wikispaces.com,TRUE
Mavis,Rivera,f ,Mavis.C.Rivera@spambob.com,1 MEADOWVIEW CT,CANTON,CT  ,6019,http://thepiratebay.se,TRUE
Lorenzo,Deloach,m ,Lorenzo.C.Deloach@mailinator.com,10 DUNKIRK ST SE,GRAND RAPIDS,MI  ,49548,http://verizon.com,TRUE
Richard,Williams,m ,Richard.M.Williams@trashymail.com,1 RIVERBEND DR,NORTH WATERBORO,ME  ,4061,http://pbs.org,TRUE
Natalie,Snyder,f ,Natalie.J.Snyder@mailinator.com,1 DRAGONFLY DR,HOLDEN,ME  ,4429,http://dailymail.co.uk,FALSE
Millard,Wright,m ,Millard.S.Wright@trashymail.com,1 N BROADWAY STE 400,WHITE PLAINS,NY  ,10601,http://gamespot.com,TRUE
Marcella,Joslin,f ,Marcella.E.Joslin@pookmail.com,1 HOLTS RD,LINDEN,AL  ,36748,http://ford.com,TRUE
Daniel,Boling,m ,Daniel.D.Boling@trashymail.com,1 EXCHANGE PL # 1563 # 3429,JERSEY CITY,NJ  ,7302,http://softonic.com,FALSE
John,Arline,m ,John.L.Arline@pookmail.com,1 CALLE VICTORIA B INT,LAJAS,PR  ,667,http://kat.ph,TRUE
Emily,Davis,f ,Emily.V.Davis@trashymail.com,10S472 ECHO LN APT 7,WILLOWBROOK,IL  ,60527,http://ezinearticles.com,TRUE
Alejandro,Jean,m ,Alejandro.N.Jean@pookmail.com,1010 AVE LUIS VIGOREAUX APT 5,GUAYNABO,PR  ,966,http://kbb.com,FALSE
Sharon,Baker,f ,Sharon.C.Baker@mailinator.com,10433 HIGH HOLLOWS DR APT 117,DALLAS,TX  ,75230,http://softonic.com,FALSE
