fname,lname,sex,email,address,city,state,zip code,how did you hear about us?,preferred user
Lilia,Carr,f ,Lilia.H.Carr@dodgit.com,1058 W MAIN ST,WASHINGTON,MO  ,63090,http://howstuffworks.com,FALSE
Shirley,Erwin,f ,Shirley.P.Erwin@dodgit.com,1058 W MINER ST,ARLINGTON HEIGHTS,IL  ,60005,http://mlb.com,TRUE
Ernestine,Frizzell,f ,Ernestine.P.Frizzell@dodgit.com,101 DEFTAO RD,DELAND,FL  ,32720,http://change.org,TRUE
Dan,Rice,m ,Dan.D.Rice@pookmail.com,104 S PUBLIC SQ STE 100Q,CENTERVILLE,TN  ,37033,http://walgreens.com,TRUE
Yolanda,Cunningham,f ,Yolanda.C.Cunningham@pookmail.com,1041 VALENTINE ST,HURST,TX  ,76053,http://mediatakeout.com,TRUE
John,Lovell,m ,John.M.Lovell@spambob.com,10806 S GLASFORD RD,GLASFORD,IL  ,61533,http://blog.com,FALSE
William,Simek,m ,William.C.Simek@trashymail.com,10078 138TH AVE SE,HAVANA,ND  ,58043,http://instructables.com,FALSE
Willie,Edwards,m ,Willie.E.Edwards@spambob.com,10077 TOWNE TOWER LN,SUGAR LAND,TX  ,77478,http://southwest.com,TRUE
Traci,Welch,f ,Traci.B.Welch@pookmail.com,102 CABOT ST STE 5,HOLYOKE,MA  ,1040,http://cbc.ca,TRUE
Lawrence,Saunders,m ,Lawrence.K.Saunders@trashymail.com,108 CALLE DANIEL NIEVES JR,MOCA,PR  ,676,http://walmart.com,TRUE
Kenneth,Archer,m ,Kenneth.N.Archer@dodgit.com,104 S MAIN ST APT 3A,CADIZ,OH  ,43907,http://lowes.com,FALSE
Darren,Dulac,m ,Darren.M.Dulac@dodgit.com,1099 PARKSIDE BLVD,BAY CITY,MI  ,48706,http://sky.com,FALSE
Sandra,Moreno,f ,Sandra.G.Moreno@trashymail.com,1204 SAM BASS CIR APT 104O,ROUND ROCK,TX  ,78681,http://food.com,FALSE
John,Young,m ,John.L.Young@trashymail.com,1204 S MARGUERITA AVE,ALHAMBRA,CA  ,91803,http://webcrawler.com,TRUE
John,Hartzler,m ,John.M.Hartzler@spambob.com,1099 PINE TREE CREEK RD,CASSATT,SC  ,29032,http://loc.gov,TRUE
James,Mouzon,m ,James.K.Mouzon@mailinator.com,118 E MOBILE ST STE 1242,FLORENCE,AL  ,35630,http://llbean.com,TRUE
Monica,Lombardo,f ,Monica.R.Lombardo@spambob.com,118 E MAPLE ST,HAZLETON,PA  ,18201,http://searchcompletion.com,FALSE
Bethany,Harrison,f ,Bethany.R.Harrison@pookmail.com,10 BEECHWOOD AVE,PAWTUCKET,RI  ,2860,http://mlb.com,TRUE
Megan,Smith,f ,Megan.M.Smith@spambob.com,10 SMALL AVE,PUEBLO,CO  ,81004,http://microsofttranslator.com,TRUE
Ruth,Rhodes,f ,Ruth.D.Rhodes@trashymail.com,1 MARLBOROUGH AVE,MARLTON,NJ  ,8053,http://coolmath-games.com,FALSE
Joan,Cobb,f ,Joan.S.Cobb@pookmail.com,1 MARLBOROUGH RD,HIGHLAND PARK,NJ  ,8904,http://costco.com,TRUE
Thomas,Archer,m ,Thomas.K.Archer@trashymail.com,10 HILL ST,ROCKAWAY,NJ  ,7866,http://ning.com,FALSE
Marie,Christen,f ,Marie.R.Christen@dodgit.com,10 HIGH ST STE 803,BOSTON,MA  ,2110,http://webstatsdomain.com,TRUE
Deborah,Fields,f ,Deborah.M.Fields@mailinator.com,1 CALLE 13,DORADO,PR  ,646,http://amazon.co.uk,FALSE
Hal,Hart,m ,Hal.S.Hart@mailinator.com,1 BULL HILL ST,AMHERST,MA  ,1002,http://craigslist.org,TRUE
Bernadette,Taggart,f ,Bernadette.J.Taggart@dodgit.com,0 UNIVERSITY OF VERMONT,BURLINGTON,VT  ,5405,http://allrecipes.com,TRUE
Douglas,Coffey,m ,Douglas.J.Coffey@trashymail.com,1 BULL RUN SPUR RD,BARBOURVILLE,KY  ,40906,http://tumblr.com,FALSE
Tasha,Brown,f ,Tasha.J.Brown@dodgit.com,1 GASLIGHT DR,ALBANY,NY  ,12205,http://target.com,TRUE
Kevin,Moore,m ,Kevin.F.Moore@trashymail.com,1 PRISCILLA LN,PEABODY,MA  ,1960,http://t-mobile.com,TRUE
Beverly,Knudson,f ,Beverly.L.Knudson@pookmail.com,10 SMITH AVE,NEWPORT,RI  ,2840,http://blog.com,FALSE
Emma,Long,f ,Emma.M.Long@pookmail.com,10 BEDELL ST APT A,HEMPSTEAD,NY  ,11550,http://howstuffworks.com,FALSE
Elizabeth,Dalton,f ,Elizabeth.Z.Dalton@trashymail.com,100 HOLLY HILL DR,BAY MINETTE,AL  ,36507,http://wunderground.com,FALSE
Lynn,Clemons,f ,Lynn.A.Clemons@dodgit.com,1 PRISCILLA BEACH RD,PLYMOUTH,MA  ,2360,http://tvguide.com,FALSE
Lisa,Turner,f ,Lisa.M.Turner@pookmail.com,1000 AVENUE K,ELY,NV  ,89301,http://webcrawler.com,TRUE
Ethel,Reynolds,f ,Ethel.D.Reynolds@dodgit.com,100 HOLLYS LN,RIVERSIDE,AL  ,35135,http://mapquest.com,TRUE
Christopher,Lawton,m ,Christopher.C.Lawton@dodgit.com,1 AXTEL CIRCLE LOOP,MC DANIELS,KY  ,40152,http://cooks.com,FALSE
Ethel,Talavera,f ,Ethel.O.Talavera@pookmail.com,100 LAKE DRIVE 9,LEXINGTON,NC  ,27292,http://walmart.com,TRUE
Philip,Lane,m ,Philip.R.Lane@spambob.com,100 LAKE DAVENPORT ESTATES DR,DAVENPORT,FL  ,33897,http://deviantart.com,FALSE
Michael,Lopez,m ,Michael.D.Lopez@pookmail.com,1 CALLE MUNOZ RIVERA,BARCELONETA,PR  ,617,http://empowernetwork.com,FALSE
Alena,Durham,f ,Alena.G.Durham@trashymail.com,1 CALLE MUNOZ RIVERA,CABO ROJO,PR  ,623,http://partypoker.com,TRUE
Flora,Saltzman,f ,Flora.T.Saltzman@trashymail.com,1 GATEWAY CTR,PITTSBURGH,PA  ,15222,http://webmd.com,FALSE
Roderick,Owsley,m ,Roderick.C.Owsley@dodgit.com,1 BABAUF AVE APT 5,LOS GATOS,CA  ,95030,http://change.org,TRUE
Mildred,Vela,f ,Mildred.J.Vela@mailinator.com,1 HENDERSON RD,PRESQUE ISLE,ME  ,4769,http://vistaprint.com,FALSE
Clark,Kelley,m ,Clark.A.Kelley@trashymail.com,1 HENDRICKS ST,WAKEFIELD,RI  ,2879,http://cbc.ca,TRUE
Marian,Butler,f ,Marian.R.Butler@dodgit.com,1 WARBURTON LN,WESTBOROUGH,MA  ,1581,http://lowes.com,FALSE
Robert,Anderson,m ,Robert.C.Anderson@dodgit.com,1 TIMBERLAKE DR,CLEVELAND,GA  ,30528,http://usagc.org,FALSE
Mary,Sutton,f ,Mary.K.Sutton@spambob.com,1 LAKESIDE ST,TRAVERSE CITY,MI  ,49684,http://mediatakeout.com,TRUE
Patricia,Mejia,f ,Patricia.H.Mejia@mailinator.com,1000 AVENUE L,ELY,NV  ,89301,http://food.com,FALSE
Erma,Stephens,f ,Erma.M.Stephens@trashymail.com,1 WARREN CT,MANAHAWKIN,NJ  ,8050,http://walgreens.com,TRUE
Phillip,Hurley,m ,Phillip.J.Hurley@mailinator.com,100 AVENUE K,RALLS,TX  ,79357,http://comedycentral.com,TRUE
Betty,Elliott,f ,Betty.R.Elliott@dodgit.com,02 HARBOR DR,PORT CHESTER,NY  ,10573,http://southwest.com,TRUE
Daniel,Carrigan,m ,Daniel.P.Carrigan@dodgit.com,100 AVENUE L,RALLS,TX  ,79357,http://roblox.com,FALSE
Carlos,Robinson,m ,Carlos.M.Robinson@trashymail.com,0837 NARRAGANSETT AVE,PRUDENCE ISLAND,RI  ,2872,http://instructables.com,FALSE
Kevin,Payne,m ,Kevin.J.Payne@spambob.com,100 S GINUEN ST,MACY,IN  ,46951,http://sky.com,FALSE
Roger,Moss,m ,Roger.D.Moss@trashymail.com,1 LAKEVIEW AVE,MERRIMAC,MA  ,1860,http://microsoftstore.com,FALSE
Teresa,Kenyon,f ,Teresa.S.Kenyon@dodgit.com,100 S GOOSE CREEK BLVD,HANAHAN,SC  ,29445,http://loc.gov,TRUE
Berneice,Sullivan,f ,Berneice.H.Sullivan@dodgit.com,1 TIMBERLAKE CT,TORRINGTON,CT  ,6790,http://zbiddy.com,TRUE
Arthur,Leslie,m ,Arthur.G.Leslie@mailinator.com,100 N ANDREWS ST,GARDENDALE,AL  ,35769,http://superuser.com,TRUE
Mary,Mcclanahan,f ,Mary.W.Mcclanahan@spambob.com,100 N ANDREWS ST,SCOTTSBORO,AL  ,35768,http://dhgate.com,FALSE
Anthony,Zambrano,m ,Anthony.S.Zambrano@mailinator.com,1 HUBBARDTON RD,WAYNE,NJ  ,7470,http://glassdoor.com,TRUE
Scott,Ramirez,m ,Scott.R.Ramirez@spambob.com,100 OMERSE RD,TROUTMAN,NC  ,28166,http://medicinenet.com,FALSE
Lester,Thomas,m ,Lester.E.Thomas@trashymail.com,1 ABERDEEN ST,HARRISBURG,PA  ,17128,http://4chan.org,FALSE
Ruben,Malcolm,m ,Ruben.B.Malcolm@pookmail.com,1 CAMBRIDGE ST,ATTLEBORO,MA  ,2703,http://ebayclassifieds.com,TRUE
David,Engler,m ,David.K.Engler@spambob.com,1 CALLE ARENAL,MAYAGUEZ,PR  ,680,http://kioskea.net,FALSE
Deanna,Martin,f ,Deanna.C.Martin@spambob.com,1 RIVERVIEW AVE,FORT THOMAS,KY  ,41075,http://tv.com,TRUE
Karen,Dunphy,f ,Karen.B.Dunphy@mailinator.com,100 BROWN ST,INA,IL  ,62846,http://cartoonnetwork.com,FALSE
Annie,Hays,f ,Annie.J.Hays@pookmail.com,1 COLLEGE DR,PEORIA,IL  ,61635,http://wikipedia.org,TRUE
Lorena,Darling,f ,Lorena.C.Darling@spambob.com,100 THOMPSON AVE W APT 105,SAINT PAUL,MN  ,55118,http://drudgereport.com,TRUE
Heather,Bilski,f ,Heather.C.Bilski@pookmail.com,1 WINTERGREEN RD,SLOATSBURG,NY  ,10974,http://about.com,FALSE
Joyce,Brown,f ,Joyce.M.Brown@mailinator.com,1 HAMILTON COUNTY SQ STE 345,NOBLESVILLE,IN  ,46060,http://hrblock.com,FALSE
Ruth,Edmiston,f ,Ruth.J.Edmiston@mailinator.com,1 N OAKS DR,WARRIOR,AL  ,35180,http://ibm.com,TRUE
Herminia,Padgett,f ,Herminia.A.Padgett@spambob.com,1 OLD KENT BLDG,GRAND RAPIDS,MI  ,49503,http://oracle.com,TRUE
Patrice,Mooney,f ,Patrice.T.Mooney@pookmail.com,100 DORIC CT,CARY,NC  ,27519,http://zazzle.com,TRUE
Paul,Mcghee,m ,Paul.B.Mcghee@mailinator.com,1 FARMVIEW DR,BETHEL,CT  ,6801,http://zillow.com,FALSE
Billy,Hood,m ,Billy.F.Hood@spambob.com,100 GRIFFIN AVENUE EXT,THOMASVILLE,AL  ,36784,http://rediff.com,FALSE
Justin,Gonzalez,m ,Justin.C.Gonzalez@trashymail.com,1 MICHAELS CV,MALVERN,AL  ,35161,http://timeanddate.com,TRUE
Alphonse,Turner,m ,Alphonse.A.Turner@pookmail.com,100 CARPENTERS LN,JACKSONVILLE,AL  ,36265,http://nasa.gov,TRUE
Ralph,Bryant,m ,Ralph.J.Bryant@trashymail.com,100 5TH ST,NORTHVILLE,NY  ,12134,http://papajohns.com,FALSE
Lucille,Bennett,f ,Lucille.R.Bennett@mailinator.com,1 E CRYSTAL LK AVE,CRYSTAL LAKE,IL  ,60014,http://123rf.com,FALSE
Tony,Gray,m ,Tony.L.Gray@dodgit.com,1 CLEARVIEW AVE,EAST HAVEN,CT  ,6512,http://earthlink.net,TRUE
Yolanda,Lynn,f ,Yolanda.W.Lynn@dodgit.com,10103 LANSDALE DR APT 307,HOUSTON,TX  ,77036,http://glassdoor.com,TRUE
Cecil,Risinger,m ,Cecil.R.Risinger@mailinator.com,1078 S DONOVAN ST,SEATTLE,WA  ,98108,http://papajohns.com,FALSE
Mike,Ingalls,m ,Mike.J.Ingalls@trashymail.com,101 OAKWOOD RD,JACKSONS GAP,AL  ,36861,http://ebayclassifieds.com,TRUE
Mary,Riley,f ,Mary.J.Riley@dodgit.com,10731 WOODSIDE AVE STE A,SANTEE,CA  ,92071,http://rediff.com,FALSE
Brett,Bloodworth,m ,Brett.C.Bloodworth@pookmail.com,11 MCLELAND RD,SAINT CLOUD,MN  ,56303,http://nasa.gov,TRUE
Robert,Casillas,m ,Robert.B.Casillas@pookmail.com,105 13TH ST APT 2368 # 5C,HOBOKEN,NJ  ,7030,http://zillow.com,FALSE
Melanie,Hall,f ,Melanie.A.Hall@trashymail.com,101 BOBWHITE DR,DOTHAN,AL  ,36305,http://4chan.org,FALSE
Diane,Torres,f ,Diane.P.Torres@mailinator.com,1001 N BEADLE DR STE 37,CARBONDALE,IL  ,62901,http://kioskea.net,FALSE
Florence,Couture,f ,Florence.C.Couture@dodgit.com,1067 ALABAMA AVE SW,DALTON,OH  ,44618,http://tv.com,TRUE
Gregory,Foss,m ,Gregory.K.Foss@spambob.com,101 S GATE LN,SOUTHPORT,CT  ,6890,http://earthlink.net,TRUE
Sandra,Fredericks,f ,Sandra.W.Fredericks@dodgit.com,1037 W MONROE ST,JACKSONVILLE,FL  ,32204,http://about.com,FALSE
Ila,Westgate,f ,Ila.J.Westgate@trashymail.com,100 DAILEYS DR,ONEONTA,AL  ,35121,http://wikipedia.org,TRUE
Jessie,Nelson,f ,Jessie.W.Nelson@spambob.com,1003 SHEFFIELD DR,MASON,OH  ,45040,http://mashable.com,FALSE
James,Bahr,m ,James.L.Bahr@mailinator.com,11 AVE PASCUAL ROSA,CAMUY,PR  ,627,http://zazzle.com,TRUE
John,Mullen,m ,John.C.Mullen@mailinator.com,106 PRIVATE ROAD 5558,ELKHART,TX  ,75839,http://oracle.com,TRUE
Albert,Davis,m ,Albert.C.Davis@pookmail.com,10528 HAINSWORTH PARK DR,AUSTIN,TX  ,78717,http://cartoonnetwork.com,FALSE
David,Rowe,m ,David.M.Rowe@dodgit.com,10345 US HIGHWAY 223,RIGA,MI  ,49276,http://123rf.com,FALSE
Filiberto,Sawyer,m ,Filiberto.L.Sawyer@mailinator.com,102 W FOUNDRY ST # 1880 # 1142,MILLVILLE,NJ  ,8332,http://hrblock.com,FALSE
John,Robertson,m ,John.T.Robertson@dodgit.com,10213 ALTAVISTA AVE APT AM-101,TAMPA,FL  ,33647,http://timeanddate.com,TRUE
Edward,Smith,m ,Edward.B.Smith@spambob.com,1094 IRIS AVE NW,CEDAR RAPIDS,IA  ,52405,http://medicinenet.com,FALSE
Terrence,Mays,m ,Terrence.M.Mays@mailinator.com,10245 KEMPWOOD DR STE E,HOUSTON,TX  ,77043,http://ibm.com,TRUE
Valerie,Arteaga,f ,Valerie.M.Arteaga@trashymail.com,114 HAYES MILL RD APT 2142 # C201,ATCO,NJ  ,8004,http://drudgereport.com,TRUE
Danny,Kimball,m ,Danny.F.Kimball@pookmail.com,111 W C ST STE A,BENICIA,CA  ,94510,http://mashable.com,FALSE
Carrie,Morton,f ,Carrie.J.Morton@dodgit.com,111 S MUNN AVE APT 3G,EAST ORANGE,NJ  ,7018,http://nextag.com,FALSE
Robert,Bradshaw,m ,Robert.A.Bradshaw@pookmail.com,114 CALLE GEN CONTRERAS,MAYAGUEZ,PR  ,680,http://att.com,TRUE
Wayne,Nelson,m ,Wayne.B.Nelson@spambob.com,1 DONA RD,LYNN,MA  ,1904,http://hubpages.com,FALSE
Lewis,Myers,m ,Lewis.M.Myers@trashymail.com,1 5TH AVE,WAYNESVILLE,GA  ,31566,http://wiktionary.org,FALSE
Gregory,Serna,m ,Gregory.C.Serna@spambob.com,1 MYUEIS LN,HARTSDALE,NY  ,10530,http://newsmax.com,TRUE
Morris,Marone,m ,Morris.J.Marone@dodgit.com,1 CALLE TURQUESA,DORADO,PR  ,646,http://prweb.com,TRUE
Rosalie,Clarke,f ,Rosalie.B.Clarke@spambob.com,1 EVERGREEN PL,ROSELAND,NJ  ,7068,http://hp.com,FALSE
Constance,Parker,f ,Constance.J.Parker@mailinator.com,100 KINGS CIR,ANDERSON,AL  ,35125,http://mayoclinic.com,TRUE
Charles,Mcadoo,m ,Charles.D.Mcadoo@mailinator.com,1 MEADOWCREST DR,RIVERSIDE,RI  ,2915,http://hotwire.com,TRUE
Michael,Kelly,m ,Michael.A.Kelly@mailinator.com,10 COUNTY ROUTE 61,GREENWICH,NY  ,12834,http://docstoc.com,TRUE
Abby,Marler,f ,Abby.J.Marler@trashymail.com,100 STEAMBOAT ST,TRENTON,NJ  ,8611,http://att.com,TRUE
Barbara,Acosta,f ,Barbara.H.Acosta@spambob.com,1 CHITTENDEN RD,FAIR LAWN,NJ  ,7410,http://wayfair.com,TRUE
Anneliese,Haynes,f ,Anneliese.M.Haynes@trashymail.com,1 CALLE A BELLA VISTA,ARECIBO,PR  ,612,http://biblegateway.com,FALSE
Hector,Cornett,m ,Hector.H.Cornett@pookmail.com,1 RINGENBACH LN,BUDD LAKE,NJ  ,7828,http://state.gov,TRUE
Justin,Price,m ,Justin.R.Price@spambob.com,100 BO CALICHE,CIALES,PR  ,638,http://2shared.com,FALSE
Celia,Maher,f ,Celia.B.Maher@trashymail.com,100 CALLE SANTIAGO R PALMER E,MAYAGUEZ,PR  ,680,http://imesh.com,TRUE
Matthew,Rizo,m ,Matthew.K.Rizo@mailinator.com,1 HOLBROOK DR,HUNTSVILLE,AL  ,35806,http://depositfiles.com,TRUE
Jaunita,Bailey,f ,Jaunita.G.Bailey@pookmail.com,100 1ST ST,OLD MONROE,MO  ,63369,http://networksolutions.com,FALSE
Janice,Smith,f ,Janice.C.Smith@pookmail.com,1 WILLINGTON RD,PAWTUCKET,RI  ,2861,http://columbia.edu,FALSE
Laurie,Devries,f ,Laurie.R.Devries@trashymail.com,100 OAK ST,CARY,NC  ,27519,http://kickstarter.com,FALSE
Gabrielle,Tracy,f ,Gabrielle.D.Tracy@pookmail.com,1 GREENMONT AVE,DRACUT,MA  ,1826,http://goodreads.com,FALSE
Philip,Rose,m ,Philip.C.Rose@dodgit.com,10 RES FCO FIGUEROA,ANASCO,PR  ,610,http://clubpenguin.com,FALSE
Albert,Miller,m ,Albert.D.Miller@trashymail.com,10020 PIONEER BLVD STE 105,SANTA FE SPRINGS,CA  ,90670,http://nextag.com,FALSE
Robert,Watson,m ,Robert.N.Watson@spambob.com,1073 COUNTY ROUTE 10,CORINTH,NY  ,12822,http://mayoclinic.com,TRUE
Samuel,Delgado,m ,Samuel.M.Delgado@mailinator.com,1021 GOOD SPRINGS LOOP,MOSCOW,TN  ,38076,http://hotwire.com,TRUE
Peggy,Love,f ,Peggy.B.Love@dodgit.com,1010 WHITEHAVEN DR APT A,DALLAS,TX  ,75218,http://depositfiles.com,TRUE
Diane,Neuhaus,f ,Diane.P.Neuhaus@dodgit.com,10334 STATE ROUTE 46 PMB 7575,BOONVILLE,NY  ,13309,http://hubpages.com,FALSE
Romeo,King,m ,Romeo.E.King@spambob.com,102 PASEO DE LA ATENAS,MANATI,PR  ,674,http://goodreads.com,FALSE
Laura,Drain,f ,Laura.J.Drain@trashymail.com,107 N HALE ST STE 200,WHEATON,IL  ,60187,http://networksolutions.com,FALSE
Henry,Barclay,m ,Henry.A.Barclay@trashymail.com,1043 US 27,CLEWISTON,FL  ,33440,http://hp.com,FALSE
Patricia,Santamaria,f ,Patricia.P.Santamaria@pookmail.com,106 GANDESA WAY,HOT SPRINGS VILLAGE,AR  ,71909,http://docstoc.com,TRUE
Troy,Barber,m ,Troy.J.Barber@mailinator.com,10517 STAFFORD RD,CHAGRIN FALLS,OH  ,44023,http://2shared.com,FALSE
Catherine,Shannon,f ,Catherine.J.Shannon@dodgit.com,10492 12TH ST SW,MANNING,ND  ,58642,http://clubpenguin.com,FALSE
Rodney,Ward,m ,Rodney.O.Ward@dodgit.com,108 VILLA SONSIRE,MAYAGUEZ,PR  ,682,http://imesh.com,TRUE
Dorothy,Delavega,f ,Dorothy.M.Delavega@trashymail.com,101 WULRCO DR,KELSO,WA  ,98626,http://wiktionary.org,FALSE
Clinton,Sharp,m ,Clinton.D.Sharp@pookmail.com,10440 SOUTH DR APT 2510,HOUSTON,TX  ,77099,http://columbia.edu,FALSE
Kenneth,Wilson,m ,Kenneth.E.Wilson@mailinator.com,10656 HALLWOOD,SAINT LOUIS,MO  ,63136,http://state.gov,TRUE
Beth,Lynch,f ,Beth.E.Lynch@trashymail.com,10238 N AMITY AVE,KANSAS CITY,MO  ,64153,http://newsmax.com,TRUE
Mary,Proffitt,f ,Mary.B.Proffitt@mailinator.com,1093 MOUNT OLIVE TRL,LITCHFIELD,IL  ,62056,http://kickstarter.com,FALSE
Dennis,Albers,m ,Dennis.J.Albers@pookmail.com,101 N WOLF RD STE 9,HILLSIDE,IL  ,60162,http://prweb.com,TRUE
Dana,Cooper,f ,Dana.M.Cooper@pookmail.com,101 RAWLS SPRINGS LOOP RD,HATTIESBURG,MS  ,39402,http://wayfair.com,TRUE
Sarah,Becker,f ,Sarah.B.Becker@spambob.com,1001 FIRETOWER RD,WETUMPKA,AL  ,36093,http://biblegateway.com,FALSE
Jermaine,Witter,m ,Jermaine.B.Witter@dodgit.com,100AX BAY STATE DR STE 1,BRAINTREE,MA  ,2184,http://dell.com,TRUE
Wendy,Jones,f ,Wendy.J.Jones@pookmail.com,1045 W HAMILTON ST,ALLENTOWN,PA  ,18101,http://urbanspoon.com,TRUE
Vanessa,Glenn,f ,Vanessa.D.Glenn@pookmail.com,100 CARR 846 APT 10,TRUJILLO ALTO,PR  ,976,http://bhg.com,FALSE
Michael,Ballew,m ,Michael.K.Ballew@trashymail.com,1015 N SPRING AVE APT A,TYLER,TX  ,75702,http://4shared.com,TRUE
Christopher,Norman,m ,Christopher.N.Norman@pookmail.com,101 LAKE ST,CHITTENANGO,NY  ,13037,http://imgur.com,FALSE
Jim,Guarino,m ,Jim.J.Guarino@spambob.com,108-6 BO SABANA SECA,MANATI,PR  ,674,http://cafepress.com,TRUE
Fairy,Breen,f ,Fairy.J.Breen@mailinator.com,10199 STHRN LOOP BLVD,PINEVILLE,NC  ,28134,http://salon.com,FALSE
Charles,Byrnes,m ,Charles.M.Byrnes@mailinator.com,107A BASKIN ST S,UNION SPRINGS,AL  ,36089,http://ebay.com,FALSE
Ruby,Moncrief,f ,Ruby.W.Moncrief@spambob.com,104 MICHAELS AVE,TONEY,AL  ,36461,http://ancestry.com,FALSE
William,Smith,m ,William.R.Smith@mailinator.com,1029 E 163RD ST RM 202,BRONX,NY  ,10459,http://vrbo.com,TRUE
Martin,Price,m ,Martin.D.Price@trashymail.com,101 COUNTRY LANE RD,BOLIGEE,AL  ,35443,http://usbank.com,FALSE
Pauline,White,f ,Pauline.H.White@pookmail.com,107 SAINT FRANCIS ST STE 932,MOBILE,AL  ,36602,http://bleacherreport.com,FALSE
Rosemarie,Parker,f ,Rosemarie.R.Parker@mailinator.com,103 PLANTATION RD,CAMAK,GA  ,30807,http://blekko.com,FALSE
Nicole,Spivey,f ,Nicole.B.Spivey@mailinator.com,101 GENTIAN HOLW,BECKET,MA  ,1223,http://gawker.com,FALSE
Leonard,Shumate,m ,Leonard.L.Shumate@mailinator.com,1007 DWIGHT WAY,BERKELEY,CA  ,94710,http://backpage.com,TRUE
Shelby,Cleland,f ,Shelby.R.Cleland@dodgit.com,10984 LINK,SAN ANTONIO,TX  ,78213,http://tasteofhome.com,FALSE
Carlos,Harris,m ,Carlos.A.Harris@spambob.com,10405 44TH AVE,CORONA,NY  ,11368,http://nokia.com,TRUE
Amy,Lash,f ,Amy.R.Lash@trashymail.com,1090 AVENUE L # 7193,ANSON,TX  ,79501,http://tigerdirect.com,TRUE
Jeane,Totten,f ,Jeane.J.Totten@mailinator.com,10300 MILL RUN CIR STE 1045,OWINGS MILLS,MD  ,21117,http://thestar.com,TRUE
Paul,Daly,m ,Paul.P.Daly@dodgit.com,105 W 39TH ST # 9793 # 1961,BAYONNE,NJ  ,7002,http://angieslist.com,TRUE
Gene,Toliver,m ,Gene.E.Toliver@pookmail.com,1057 OVINGTON AVE,BROOKLYN,NY  ,11219,http://sears.com,FALSE
Gerard,Thomas,m ,Gerard.R.Thomas@spambob.com,1203 WASHINGTON ST # 2456 # 2717,HOBOKEN,NJ  ,7030,http://wigetmedia.com,TRUE
Cynthia,Clayton,f ,Cynthia.R.Clayton@spambob.com,118 BLUE STAR STE 2,SAN ANTONIO,TX  ,78204,http://bhg.com,FALSE
Thomas,Jones,m ,Thomas.C.Jones@trashymail.com,1 KYMOOS DR,LAMPE,MO  ,65681,http://nokia.com,TRUE
Betsy,Lewis,f ,Betsy.T.Lewis@trashymail.com,1 MAOURS LN,RUMNEY,NH  ,3266,http://imgur.com,FALSE
Patricia,Franklin,f ,Patricia.F.Franklin@dodgit.com,10000 TOWN AND COUNTRY CV,FISHERS,IN  ,46038,http://tigerdirect.com,TRUE
Edna,Barrios,f ,Edna.A.Barrios@trashymail.com,0 JINGO,BUFFALO,NY  ,14233,http://dell.com,TRUE
Armand,Parker,m ,Armand.M.Parker@trashymail.com,1 HAWKS DR,DEMOPOLIS,AL  ,36732,http://salon.com,FALSE
Linda,Lennox,f ,Linda.A.Lennox@trashymail.com,100 RODSLI LN,VANDERGRIFT,PA  ,15690,http://tasteofhome.com,FALSE
Ivan,Fendley,m ,Ivan.M.Fendley@spambob.com,1 W KINGFIELD RD,KINGFIELD,ME  ,4947,http://ancestry.com,FALSE
Rex,Gwynn,m ,Rex.S.Gwynn@pookmail.com,10 SAPSIDE INN LIGHTHOUSE LANE PMB 10040,HUNTSVILLE,AL  ,35801,http://cafepress.com,TRUE
Matthew,Finney,m ,Matthew.A.Finney@trashymail.com,100 HIDODE WAY,LEDBETTER,KY  ,42058,http://bleacherreport.com,FALSE
Mary,Martin,f ,Mary.S.Martin@spambob.com,10 ESQUIRE RD STE 6,NEW CITY,NY  ,10956,http://urbanspoon.com,TRUE
Enid,Cote,f ,Enid.L.Cote@spambob.com,1 SWEETFERN LN,BRUNSWICK,ME  ,4011,http://vrbo.com,TRUE
Rosario,Price,f ,Rosario.R.Price@dodgit.com,100 AVE OSVALDO MOLINA APT 40,FAJARDO,PR  ,738,http://angieslist.com,TRUE
John,Bernal,m ,John.L.Bernal@mailinator.com,1 CALLE MALDONADO,CAMUY,PR  ,627,http://gawker.com,FALSE
Margaret,Weddle,f ,Margaret.M.Weddle@trashymail.com,1 ARNDELL RD,ROCHESTER,KY  ,42273,http://usbank.com,FALSE
Randall,Lundgren,m ,Randall.R.Lundgren@trashymail.com,1 FOX RUN RD,BRYANT,AL  ,36461,http://4shared.com,TRUE
Curtis,Garza,m ,Curtis.T.Garza@pookmail.com,100 WULKIE DR,KALAMA,WA  ,98625,http://wigetmedia.com,TRUE
Jose,Lejeune,m ,Jose.D.Lejeune@mailinator.com,1-14 SEC 1,DORADO,PR  ,646,http://sears.com,FALSE
Neal,Tully,m ,Neal.V.Tully@mailinator.com,1 POND ST,GROVELAND,MA  ,1834,http://blekko.com,FALSE
Sharon,Apple,f ,Sharon.J.Apple@mailinator.com,100 DENNISTON AVE APT 32,PITTSBURGH,PA  ,15206,http://ebay.com,FALSE
Vivian,Butterfield,f ,Vivian.K.Butterfield@pookmail.com,1 BROWNS CIR,GORDO,AL  ,35466,http://thestar.com,TRUE
Charles,Marshall,m ,Charles.R.Marshall@dodgit.com,1 DEANVILLE RD,ATTLEBORO,MA  ,2703,http://backpage.com,TRUE
Glenda,Payton,f ,Glenda.R.Payton@pookmail.com,10 WILLIAM ST,EAST LONGMEADOW,MA  ,1028,http://liveleak.com,FALSE
